age,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,divorced,married,single,primary,secondary,tertiary,cellular,telephone,unknown,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep
34,no,2495,yes,no,23,924,1,-1,0,yes,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,0,yes,no,23,134,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,no,-401,yes,no,23,78,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,-6,no,no,23,881,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,no,61,yes,no,23,65,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24,no,45,yes,yes,23,465,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,-591,yes,no,23,71,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,2043,yes,yes,23,159,2,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,368,yes,no,23,160,1,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,745,yes,no,23,115,4,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,0,yes,no,23,541,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,302,yes,yes,23,302,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,454,yes,yes,23,28,18,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,1940,yes,no,23,215,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,1012,yes,no,23,926,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,369,yes,no,23,411,3,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,510,yes,no,23,122,6,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,1651,yes,no,23,189,2,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,1342,yes,no,23,109,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,128,yes,no,23,114,4,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,157,yes,no,23,20,17,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,no,1951,yes,no,23,208,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,no,1,yes,yes,23,178,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,1340,yes,no,23,199,2,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,395,yes,yes,23,281,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,-461,no,no,23,339,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,no,23,yes,no,23,247,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,5205,yes,no,23,493,2,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,1074,yes,no,23,1438,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,-346,yes,yes,23,29,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,1247,yes,no,23,154,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,1572,yes,yes,23,209,3,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,no,875,yes,yes,23,292,2,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,9,yes,no,23,98,2,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,5,yes,no,23,266,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,yes,4,yes,no,23,84,3,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,no,3,no,yes,23,259,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,no,1605,yes,no,23,22,2,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,876,yes,no,23,213,4,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,13849,yes,no,23,252,5,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,240,yes,no,23,260,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,no,165,yes,no,23,456,4,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,no,3622,yes,yes,23,40,7,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,0,yes,no,23,100,4,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,no,-143,yes,no,23,1034,9,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,0,yes,no,23,353,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,3,yes,no,23,159,5,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,283,yes,no,26,193,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,no,4063,yes,yes,26,207,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,no,-245,no,yes,26,63,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,-426,no,yes,26,245,1,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,541,yes,no,26,414,2,-1,0,yes,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,1337,no,no,26,368,6,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,no,-454,yes,no,26,120,1,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,241,yes,yes,26,85,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,no,191,yes,no,26,212,1,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,89,yes,no,26,167,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,no,153,yes,yes,26,74,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,-563,yes,no,26,252,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,322,yes,no,26,61,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,3429,yes,yes,26,81,8,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,-424,yes,no,26,863,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,9725,yes,no,26,131,4,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,-175,yes,no,26,40,1,-1,0,no,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,no,605,yes,no,26,204,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,no,314,yes,yes,26,134,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,207,yes,no,26,312,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,-330,yes,yes,26,87,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,2619,yes,no,26,123,14,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,1257,yes,no,26,109,7,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,265,yes,no,26,45,4,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,293,yes,no,26,70,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,1256,no,no,26,404,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,484,yes,no,26,629,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,no,1492,yes,no,26,249,2,-1,0,no,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,-158,no,no,26,349,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,no,-800,yes,no,26,445,2,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,no,517,yes,no,26,420,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23,no,175,yes,no,26,796,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,no,283,yes,no,26,126,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,-307,yes,yes,26,91,2,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,460,yes,no,26,741,6,-1,0,yes,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,no,-69,yes,no,26,48,2,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,480,yes,no,26,169,4,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,339,yes,no,26,100,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,541,yes,no,26,157,3,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,no,3057,yes,no,26,98,4,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,168,yes,no,26,238,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,4436,yes,no,26,81,6,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,4030,yes,no,26,178,5,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,440,yes,no,26,250,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,no,-22,yes,no,26,748,3,-1,0,yes,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,-367,yes,yes,26,221,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,1414,yes,no,26,192,4,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,no,607,yes,no,26,398,7,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,576,yes,yes,26,158,4,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,1037,yes,no,26,125,3,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,no,159,yes,no,26,66,3,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,-358,yes,no,26,253,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,2366,yes,no,26,97,4,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,4716,yes,no,26,329,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,-331,yes,yes,26,130,3,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,639,yes,no,26,633,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,35,yes,yes,27,73,6,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,0,yes,no,27,166,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,226,no,no,27,322,5,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,no,-222,yes,no,27,112,3,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,5455,yes,no,27,204,3,-1,0,no,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,4038,yes,yes,27,160,6,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,352,yes,yes,27,125,3,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,no,489,yes,no,27,84,4,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,-185,yes,yes,27,130,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,no,653,yes,no,27,24,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,737,yes,yes,27,955,1,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,no,-215,yes,no,27,163,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,no,214,yes,no,27,386,11,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,3160,yes,no,27,154,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,yes,0,yes,no,27,159,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,3517,yes,no,27,57,5,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,46,yes,no,27,205,3,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,no,326,yes,no,27,115,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,no,-26,yes,no,27,47,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,no,-371,yes,no,27,138,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,no,408,yes,no,27,274,1,-1,0,no,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,110,yes,no,27,420,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25,no,-187,yes,yes,27,275,4,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,712,yes,no,27,73,2,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,no,-44,yes,no,27,45,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,-139,yes,yes,27,492,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,no,388,yes,yes,27,139,1,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,56,yes,yes,27,223,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,no,411,yes,no,27,104,3,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,no,68,yes,yes,27,157,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,21,yes,no,27,133,1,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,yes,-455,no,no,27,124,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,0,yes,no,27,175,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,-370,yes,no,27,98,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,no,-407,yes,no,27,46,1,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,-214,yes,no,27,198,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,715,yes,no,27,170,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,no,1547,yes,yes,27,272,3,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,723,yes,no,27,246,1,-1,0,no,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,0,no,no,27,56,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,yes,-56,yes,no,27,316,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,no,-999,yes,no,27,313,1,-1,0,no,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,1196,no,no,27,147,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,no,1626,yes,yes,27,395,2,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,no,0,yes,no,27,145,2,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,no,348,yes,no,27,233,3,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,1160,yes,no,27,116,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,no,-230,yes,yes,27,99,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,0,no,no,27,277,1,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,284,yes,no,27,301,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22,no,0,yes,no,27,394,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,-329,yes,no,27,280,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,22,yes,yes,27,88,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,445,yes,no,27,182,1,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,-199,yes,no,27,137,2,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,no,1126,yes,no,27,172,1,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,1553,yes,no,27,492,8,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,no,-326,yes,no,27,59,4,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,0,yes,no,27,233,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,-133,yes,no,27,355,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,5891,yes,no,27,160,3,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,186,yes,no,27,136,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,10436,no,no,27,103,2,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,68,yes,no,27,8,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,0,yes,no,27,185,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25,no,26,yes,no,27,66,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,no,9713,yes,no,27,72,3,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,428,yes,yes,27,99,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,712,yes,no,27,266,4,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24,no,795,yes,no,27,209,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,-78,yes,no,27,67,4,-1,0,no,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,no,1379,yes,no,27,383,3,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25,yes,6,yes,yes,27,3,4,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,2784,yes,no,27,264,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,no,920,yes,yes,27,239,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,0,yes,yes,27,350,3,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,yes,-34,yes,no,27,201,5,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,10865,yes,no,27,350,3,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,77,yes,no,27,371,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,-476,yes,no,27,92,4,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,no,8326,yes,no,27,20,4,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,0,no,no,27,346,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,100,yes,yes,28,74,3,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,877,yes,no,28,318,6,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25,no,657,yes,yes,28,397,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,115,yes,yes,28,91,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,no,181,yes,no,28,230,8,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,1066,yes,no,28,83,4,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,no,-262,no,no,28,114,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,no,-255,yes,yes,28,128,2,-1,0,no,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,no,2083,yes,no,28,124,1,-1,0,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,2451,yes,no,28,58,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,no,577,yes,no,28,199,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,849,yes,no,28,261,6,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,1489,yes,no,28,430,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,535,yes,yes,28,252,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,no,-184,yes,yes,28,255,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,-170,yes,no,28,39,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23,no,214,yes,no,28,44,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25,no,4590,yes,no,28,199,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,yes,-463,yes,no,28,210,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,110,yes,no,28,135,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,-108,yes,no,28,290,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,-1,yes,no,28,141,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,133,yes,no,28,156,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
